location,Km,Transmission,Prix,Source,Modele,Carburant,Marque,Origine,Cv,Mc,PremiereMain,Portes,Couleur,Etat,MoisScraping,Prix_Neuf,BlueHDi,dCi,TDI,CRDi,EAT8,BVA,STT,Active,Allure,GT,Titanium,RS,S-Tronic,quattro,S-line,Business,Ambiance,Confort,Prestige,Pack,Promo,Life,Edition,Trend,Elegance,Premium,Techno,Explore,Executive,Dynamic,Intens,Luxe,Seductive,Stepway,promo,RS_Line,Multijet,Panorama,Combi,Enginereed,E-Tech,HEV,Prix_Expert
casablanca,39235,manuelle,137000.0,Rentals,express,diesel,renault,unknown,6.0,2023,non,5.0,blanc,bon,6.0,181000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,130000,manuelle,132000.0,Classified,other,diesel,ford,unknown,8.0,2015,non,5.0,unknown,bon,6.0,410000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124230.0
casablanca,41432,automatique,390000.0,Classified,other,diesel,audi,ww,8.0,2022,oui,5.0,unknown,bon,6.0,689000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,23242,automatique,220000.0,Classified,other,essence,hyundai,unknown,6.0,2023,non,5.0,blanc,bon,6.0,249900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,163434.6
casablanca,135461,manuelle,98000.0,Rentals,doblo,diesel,fiat,unknown,5.0,2021,non,5.0,unknown,bon,6.0,149900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,67455.0
casablanca,46138,manuelle,95000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65269.7
casablanca,64581,automatique,225000.0,Classified,other,diesel,renault,ww,6.0,2021,oui,5.0,unknown,bon,6.0,328000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,145373,manuelle,130000.0,Classified,clio,diesel,renault,ww,6.0,2020,non,5.0,unknown,bon,6.0,214900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96179.55
casablanca,84077,automatique,440000.0,Classified,touareg,diesel,volkswagen,ww,12.0,2021,oui,5.0,unknown,bon,6.0,849000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,145413,automatique,168000.0,Classified,touareg,diesel,volkswagen,ww,12.0,2014,non,5.0,unknown,bon,6.0,890000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,68456,automatique,135000.0,Classified,clio,diesel,renault,ww,6.0,2018,oui,5.0,unknown,bon,6.0,209900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,136200,manuelle,120000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2019,non,5.0,blanc,bon,6.0,141900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,108160,automatique,173000.0,Classified,megane,diesel,renault,unknown,6.0,2019,non,5.0,bleu,bon,6.0,268900.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89812.6
casablanca,46265,manuelle,95000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65269.7
casablanca,46029,manuelle,95000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65269.7
casablanca,180000,automatique,252000.0,Classified,tucson,diesel,hyundai,unknown,6.0,2019,non,5.0,gris,bon,6.0,376000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115432.0
agadir,143088,automatique,345000.0,Classified,other,diesel,audi,unknown,8.0,2021,non,5.0,noir,bon,6.0,634000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272620.0
casablanca,52890,manuelle,117000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,152000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53200.0
casablanca,108949,automatique,335000.0,Classified,tucson,diesel,hyundai,unknown,6.0,2022,non,5.0,blanc,bon,6.0,422000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232100.0
casablanca,94065,manuelle,112000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2021,non,5.0,noir,bon,6.0,144000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96179.55
casablanca,166246,manuelle,117000.0,Rentals,other,diesel,peugeot,unknown,6.0,2021,non,5.0,gris,bon,6.0,303900.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96179.55
casablanca,78462,manuelle,115000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,152000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52288.0
casablanca,115679,manuelle,103000.0,Rentals,express,diesel,renault,unknown,6.0,2021,non,5.0,unknown,bon,6.0,149000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67795.0
casablanca,30448,automatique,390000.0,Classified,other,electrique,hyundai,unknown,8.0,2023,non,5.0,bleu,bon,6.0,689000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448539.0
casablanca,43959,manuelle,109000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2019,non,5.0,unknown,bon,6.0,149900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52914.7
casablanca,73570,manuelle,169000.0,Classified,clio,diesel,renault,maroc,6.0,2022,oui,5.0,blanc,bon,6.0,223000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124657.0
casablanca,102717,automatique,160000.0,Rentals,megane,diesel,renault,unknown,6.0,2021,non,5.0,noir,bon,6.0,251900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,74323,automatique,185000.0,Classified,other,diesel,hyundai,ww,6.0,2022,oui,5.0,unknown,bon,6.0,242000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96179.55
casablanca,41743,manuelle,143000.0,Rentals,express,diesel,renault,unknown,6.0,2023,non,5.0,blanc,bon,6.0,181000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,64581,automatique,225000.0,Classified,other,diesel,renault,ww,6.0,2021,oui,5.0,unknown,bon,6.0,328000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,37850,automatique,330000.0,Classified,tucson,hybride,hyundai,unknown,9.0,2022,non,5.0,champagne,bon,6.0,422000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240962.0
casablanca,158200,manuelle,98000.0,Rentals,other,diesel,citroen,unknown,6.0,2019,non,5.0,gris,bon,6.0,177900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
temara,55000,automatique,295000.0,Classified,other,diesel,opel,unknown,6.0,2023,non,5.0,blanc,bon,6.0,319000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,206074.0
casablanca,64581,automatique,225000.0,Classified,other,diesel,renault,ww,6.0,2021,oui,5.0,unknown,bon,6.0,328000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,159604,automatique,203000.0,Classified,megane,diesel,renault,unknown,6.0,2019,non,5.0,gris,bon,6.0,268900.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84972.4
casablanca,68456,automatique,135000.0,Classified,clio,diesel,renault,ww,6.0,2018,oui,5.0,unknown,bon,6.0,209900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,94023,manuelle,210000.0,Classified,other,diesel,volkswagen,ww,8.0,2017,oui,5.0,unknown,bon,6.0,424000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,43255,manuelle,146000.0,Rentals,express,diesel,renault,unknown,6.0,2023,non,5.0,unknown,bon,6.0,181000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117469.0
casablanca,40944,manuelle,109000.0,Rentals,other,essence,opel,unknown,7.0,2021,non,5.0,bleu,bon,6.0,166000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96179.55
casablanca,92012,automatique,280000.0,Classified,other,hybride,hyundai,unknown,11.0,2021,non,5.0,gris,bon,6.0,399900.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132766.8
casablanca,56864,manuelle,175000.0,Classified,express,diesel,renault,ww,6.0,2023,non,5.0,unknown,bon,6.0,181000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,96800,manuelle,155000.0,Classified,clio,diesel,renault,unknown,6.0,2021,non,5.0,gris,bon,6.0,201900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,92672.1
casablanca,94023,manuelle,210000.0,Classified,other,diesel,volkswagen,ww,8.0,2017,oui,5.0,unknown,bon,6.0,424000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,145905,manuelle,149000.0,Rentals,duster,diesel,dacia,unknown,6.0,2021,non,5.0,gris,bon,6.0,214900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,63263,manuelle,92000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64160.3
casablanca,29364,automatique,235000.0,Classified,duster,diesel,dacia,ww,6.0,2022,oui,5.0,unknown,bon,6.0,237000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
tanger,25828,automatique,275000.0,Classified,other,hybride,hyundai,unknown,9.0,2022,non,5.0,marron,bon,6.0,314000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180236.0
casablanca,91349,manuelle,166000.0,Classified,corsa,diesel,opel,ww,6.0,2022,oui,5.0,unknown,bon,6.0,208000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96179.55
casablanca,99844,automatique,349000.0,Classified,other,diesel,hyundai,unknown,9.0,2022,non,5.0,noir,bon,6.0,476000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263228.0
casablanca,100694,manuelle,116000.0,Rentals,clio,diesel,renault,unknown,6.0,2020,non,5.0,blanc,bon,6.0,164900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,113661,manuelle,134000.0,Rentals,megane,diesel,renault,unknown,6.0,2019,non,5.0,gris,bon,6.0,268900.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,123063,automatique,260000.0,Classified,3008,diesel,peugeot,unknown,8.0,2022,non,5.0,noir,bon,6.0,329900.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176496.5
casablanca,95800,manuelle,83000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,blanc,bon,6.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,94023,manuelle,210000.0,Classified,other,diesel,volkswagen,ww,8.0,2017,oui,5.0,unknown,bon,6.0,424000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,59733,manuelle,117000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,152000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53200.0
casablanca,145413,automatique,168000.0,Classified,touareg,diesel,volkswagen,ww,12.0,2014,non,5.0,unknown,bon,6.0,890000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,61506,manuelle,84000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,blanc,bon,6.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,123344,manuelle,110000.0,Rentals,other,diesel,citroen,unknown,6.0,2019,non,5.0,gris,bon,6.0,177900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
agadir,110124,automatique,270000.0,Classified,3008,diesel,peugeot,unknown,8.0,2022,non,5.0,noir,bon,6.0,329900.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,179135.7
casablanca,69344,manuelle,137000.0,Rentals,other,diesel,ford,unknown,6.0,2021,non,5.0,rouge,bon,6.0,210000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,184083,automatique,280000.0,Classified,tucson,diesel,hyundai,unknown,6.0,2022,non,5.0,gris,bon,6.0,391000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194718.0
casablanca,110875,automatique,203000.0,Rentals,other,diesel,ford,unknown,6.0,2021,non,5.0,gris,bon,6.0,404000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96179.55
casablanca,84435,manuelle,100000.0,Rentals,doblo,diesel,fiat,unknown,5.0,2021,non,5.0,blanc,bon,6.0,149900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,96179.55
casablanca,74323,automatique,185000.0,Classified,other,diesel,hyundai,ww,6.0,2022,oui,5.0,unknown,bon,6.0,242000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96179.55
casablanca,65771,manuelle,117000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,152000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52744.0
casablanca,94520,automatique,156000.0,Rentals,megane,diesel,renault,unknown,6.0,2020,non,5.0,gris,bon,6.0,265900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96179.55
tanger,100851,automatique,285000.0,Classified,3008,diesel,peugeot,unknown,8.0,2022,non,5.0,gris,bon,6.0,329900.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,181445.0
casablanca,178000,automatique,115000.0,Rentals,other,diesel,peugeot,unknown,8.0,2017,non,5.0,noir,bon,6.0,366500.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,97275,manuelle,102000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2020,non,5.0,unknown,bon,6.0,152900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57490.4
casablanca,53758,manuelle,117000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,152000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53200.0
temara,87460,manuelle,170000.0,Classified,other,diesel,peugeot,unknown,6.0,2023,non,5.0,gris,bon,6.0,220900.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140050.6
temara,105330,automatique,215000.0,Classified,megane,diesel,renault,unknown,6.0,2020,non,5.0,gris,bon,6.0,274900.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102262.8
casablanca,122710,manuelle,125000.0,Rentals,other,diesel,citroen,unknown,6.0,2019,non,5.0,blanc,bon,6.0,182500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
rabat,62773,automatique,525000.0,Classified,other,diesel,audi,ww,12.0,2021,non,5.0,unknown,bon,6.0,870000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,129909,automatique,150000.0,Classified,other,diesel,hyundai,unknown,7.0,2018,non,5.0,blanc,bon,6.0,329000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99687.0
casablanca,113500,automatique,170000.0,Classified,other,hybride,hyundai,unknown,9.0,2018,non,5.0,gris,bon,6.0,265000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81355.0
casablanca,56575,manuelle,142000.0,Rentals,express,diesel,renault,unknown,6.0,2023,non,5.0,blanc,bon,6.0,181000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,86693,manuelle,130000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2021,non,5.0,unknown,bon,6.0,153400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,70870.8
casablanca,76581,manuelle,110000.0,Rentals,other,diesel,citroen,unknown,6.0,2021,non,5.0,noir,bon,6.0,126900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96179.55
casablanca,135188,manuelle,115000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2019,non,5.0,blanc,bon,6.0,149900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,145373,manuelle,130000.0,Classified,clio,diesel,renault,ww,6.0,2020,non,5.0,unknown,bon,6.0,214900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96179.55
casablanca,121644,automatique,155000.0,Rentals,other,diesel,peugeot,unknown,6.0,2021,non,5.0,unknown,bon,6.0,260900.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,30000,automatique,440000.0,Classified,other,electrique,hyundai,unknown,9.0,2023,non,5.0,gris,bon,6.0,689000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450606.0
casablanca,86535,manuelle,102000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2019,non,5.0,unknown,bon,6.0,149900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50966.0
casablanca,47559,manuelle,95000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,6.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65269.7
casablanca,149173,manuelle,115000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2020,non,5.0,blanc,bon,6.0,146900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96179.55
casablanca,88768,automatique,210000.0,Classified,other,hybride,toyota,ww,10.0,2022,oui,5.0,unknown,bon,6.0,275498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,96179.55
casablanca,44386,manuelle,95000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,7.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65269.7
